claim_id,project_id,precise_proposition,effect_family,mechanism,option_subtype,originator,recipient,intended_beneficiary_status,event_period,claim_direction,outcome_status,attribution_strength,value_status,boundary_recipient,boundary_org,boundary_sector,boundary_geography,boundary_chain,compensation,intent,timing,direction,beneficiaries,cost_bearers,access_barriers,evidence_sufficiency,source_quality,independence,coverage,time_lag,contrary_evidence,reviewer_confidence,commercial_reuse,fifth_sector_role,review_status,publication_status,notes,claim_type,method_ids,generating_intervention,fifth_sector_contribution,contracting_role,tie_change,option_state,option_holder,exercise_access,prediction,rival_explanations,disconfirming_evidence,observation_window,source_review_state,value_basis,value_review_status,permission_status,rights_status,consent_status,causal_assumptions,codebook_version,review_batch
C-G2-446,P06-COSTAR,"CoSTAR bid proposed multi-talent motion capture, facial capture, 3D photogrammetry, GPU processing farm, spatial audio, immersive display, and AI computing facilities",OPTION,,CAPITAL_EQUIPMENT,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Equipment list; TRL 7-9 close-to-market R&D,DESIGN,M-R3-013,,,ADVISORY,,PROPOSED,dock10 consortium,FUNDING_DECISION,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-447,P06-COSTAR,Theory of change: democratisation of live production allowing UK producers across larger range of genres to co-create programming for national and international distribution,OPTION,,THEORY_OF_CHANGE,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Theory of change; invert the pyramid by removing bottlenecks,DESIGN,M-R3-013,,,ADVISORY,,PROPOSED,dock10 consortium,FUNDING_DECISION,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-448,P06-COSTAR,"Fifth Sector delivered CoSTAR bid support document with theory of change, strategic fit, and delivery plan for Manchester consortium; bid NOT successful",NOT_APPLICABLE,,,The Fifth Sector,,INTENDED,23/01,BENEFICIAL,DELIVERED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Bid support delivered; bid NOT successful (confirmed by Iain 26/09/09); 25/10 consortium plan is for different/revived consortium,BID_SUPPORT_DELIVERED,M-R3-013,,,ADVISORY,,,,,,,,23/01,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-449,P07-CC,"Creative City+ inception note proposed five work packages: project initiation, EOI review, statistical base/supply chain analysis, business/stakeholder engagement, and options assessment/bid drafting",OPTION,,WORK_PACKAGES,The Fifth Sector,,INTENDED,20/09,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Inception note; five work packages with five key deliverables,DESIGN,M-R3-014,,,ADVISORY,,EXPIRED,GMCA,FUNDING_DECISION,,,,20/09,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-450,P07-CC,"Proposed statistical base would cover Creative Industries, Retail (physical), and eCommerce within GM city region, with value chain analysis across creative content, experience, originals, and services",OPTION,,METHODOLOGY_DESIGN,The Fifth Sector,,INTENDED,20/09,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Statistical base design; cross-sector analysis spanning creative and retail,DESIGN,M-R3-014,,,ADVISORY,,EXPIRED,GMCA,FUNDING_DECISION,,,,20/09,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-451,P07-CC,"Inception note proposed HMT five-case model for bid development with theory of change, options assessment, and stakeholder engagement up to six meetings",OPTION,,BID_METHODOLOGY,The Fifth Sector,,INTENDED,20/09,BENEFICIAL,PROPOSED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Bid methodology; HMT five-case model; SIPF context,DESIGN,M-R3-014,,,ADVISORY,,EXPIRED,GMCA,FUNDING_DECISION,,,,20/09,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-452,P07-CC,Fifth Sector delivered inception note for Creative City+ SIPF bid support; application NOT successful and project did not proceed beyond inception,NOT_APPLICABLE,,,The Fifth Sector,,INTENDED,20/09,BENEFICIAL,DELIVERED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Inception delivered; SIPF application NOT successful; project did not proceed,BID_SUPPORT_DELIVERED,M-R3-014,,,ADVISORY,,,,,,,,20/09,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-453,P09-CDEC,"UK creative industries in 2012 accounted for 6.4% of GVA with over 182,000 companies, 1.3M employees, and £17.3bn exports annually",CONTEXTUAL,,,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,2012 baseline figures; 13 CI sectors from advertising to video games,CONTEXT,M-R3-017,,,ADVISORY,,,,,,,,12/04,REVIEWED,OBSERVED_AMOUNT,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-454,P09-CDEC,"Convergence argument: if ICT (5% GVA) and creative industries (6.4% GVA) were pulling together, outcome could be transformative for digital economy",OPTION,,CONVERGENCE_PROPOSITION,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Convergence proposition; content + technology sectors,DESIGN,M-R3-017,,,ADVISORY,,PROPOSED,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-455,P09-CDEC,"Global content delivery platforms (iPad/iTunes, Kindle, PS3) being created outside UK, with lion's share of value chain extracted elsewhere",KNOWLEDGE,,,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Competitive challenge; value chain extraction by foreign platforms,CONTEXT,M-R3-017,,,ADVISORY,,,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-456,P09-CDEC,"Innovation in creative industries is market-led rather than technology-led, based around commissioning, responding to creative brief, or exploiting commercial opportunities",KNOWLEDGE,,,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Innovation model; no agreed model; R&D spend and patents of limited relevance,METHOD_OUTPUT,M-R3-017,,,ADVISORY,,,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-457,P09-CDEC,Creative industry innovation tends to be highly collaborative with individuals and small businesses coming together on project basis within informal networks,KNOWLEDGE,,,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Collaborative innovation; non-exclusive; project-by-project; informal partnerships,METHOD_OUTPUT,M-R3-017,,,ADVISORY,,,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-458,P09-CDEC,"CDEC should provide both 'the street' and 'the lab' - creative professionals innovate by drawing on cultural phenomena and emerging trends, not campus or science park environments",OPTION,,FACILITY_DESIGN,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Facility design principle; street-level embeddedness needed,DESIGN,M-R3-017,,,ADVISORY,,PROPOSED,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-459,P09-CDEC,CDEC should address 'two cultures' challenge by providing forum for technologists and creative professionals to experiment and test new products,OPTION,,COLLABORATION_MECHANISM,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Two cultures challenge; Snow's divide between sciences and humanities,DESIGN,M-R3-017,,,ADVISORY,,PROPOSED,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-460,P09-CDEC,Small creative businesses need 'two-way street' in CDEC participation: not just selling services to large tech companies but also benefiting and learning,OPTION,,PARTICIPATION_MODEL,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Participation principle; mutual benefit not one-way extraction,DESIGN,M-R3-017,,,ADVISORY,,PROPOSED,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-461,P09-CDEC,Fifth Sector provided advisory/consultative input to CDEC challenges paper for Technology Strategy Board; paper finalised 12/04,NOT_APPLICABLE,,,The Fifth Sector,,INTENDED,12/04,BENEFICIAL,DELIVERED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,ADVISOR,REVIEWED,INTERNAL_ONLY,Advisory role; challenges paper finalised; oldest project in pilot,BID_SUPPORT_DELIVERED,M-R3-017,,,ADVISORY,,,,,,,,12/04,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-462,P04-GBSLEP,"Creative Economy of Greater Birmingham generates £4.1 billion in GVA, 9% of total GBSLEP output, employing 50,000 workers (5.6% of total workforce)",CONTEXTUAL,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Headline figure; larger share of employment than Advanced Manufacturing & Engineering,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,OBSERVED_ESTIMATE,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-463,P04-GBSLEP,"Creative Industries businesses grew from 4,000 to 5,100 between 2010-2015, with employment growing by 1,300 jobs; IT/software grew by 1,200 jobs and Design by 1,100 jobs (238% increase)",CONTEXTUAL,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Business and employment growth 2010-2015; Design extraordinary growth rate,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-464,P04-GBSLEP,"Creative Content sector accounts for 16,850 jobs and £1.4 billion GVA, Creative Services for £1.9 billion GVA, despite recent falls in some sectors",CONTEXTUAL,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,MONETARY,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Supply chain analysis; four-chain methodology,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,OBSERVED_ESTIMATE,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-465,P04-GBSLEP,"Crafts cluster in Birmingham has LQ of 6.2, more strongly clustered than any comparable LEP area, most likely attributable to Jewellery Quarter",KNOWLEDGE,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Cluster analysis; LQ > 1.0 indicates clustering; 6.2 is exceptionally strong QA FIX 26/09/12: Reclassified METHOD_OUTPUT→CONTEXT; sector baseline (LQ/company count) not method output,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,DESCRIPTIVE_ESTIMATE,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-466,P04-GBSLEP,Design sector showing extraordinary growth averaging 238% between 2010-2015 across all local authorities in GBSLEP area,CONTEXTUAL,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Design cluster growth; dispersed across all local authorities,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-467,P04-GBSLEP,"Film, TV, Video, Radio & Photography employment fell 42% from 3,700 to 2,100 jobs 2010-2015, Publishing fell 28%, Museums/Galleries/Libraries fell 12%",CONTEXTUAL,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Sectoral decline; audio-visual lack of commissioning infrastructure; BBC/ITV centralisation in London,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-468,P04-GBSLEP,"Average size of creative businesses fell from 6.4 to 5.4 employees between 2010-2015, against UK sector average of 7+, indicating potential instability and lack of resilience",CONTEXTUAL,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Business size concern; may indicate dynamism (new firm creation) or instability,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-469,P04-GBSLEP,"80% of Advertising & Marketing roles found outside Creative Industries (in-house marketing), while 80% of IT/Software roles within Creative Industries (outsourcing model)",KNOWLEDGE,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Creative Economy dispersal; VML analysis; different outsourcing patterns by sub-sector,METHOD_OUTPUT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-470,P04-GBSLEP,"Evidence of spillovers between cultural organisations and commercial creative sector: Ikon Gallery's international specialist publishing business and Stan's Café's scalable theatre show licensed as format to producers in NY, Melbourne, Buenos Aires and Europe",KNOWLEDGE,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Cultural-to-commercial spillover; format licensing as IP exploitation model,EFFECT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-471,P04-GBSLEP,"Informal intermediaries (Flatpack, Ikon, Stan's Café) provide mentoring and market information to less established companies, transferring expertise through festivals, training and workshops",KNOWLEDGE,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Informal intermediary role; knowledge transfer mechanism; arts organisations diversifying business models,EFFECT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-472,P04-GBSLEP,"Games companies forced to develop own AR/VR tools found market for those applications in wider digital manufacturing sectors, demonstrating cross-sector spillover from creative to advanced manufacturing",KNOWLEDGE,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Cross-sector spillover; games→advanced manufacturing; lack of commissioning forced innovation,EFFECT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-473,P04-GBSLEP,Advertising and marketing professionals translated data analysis and behavioural insight expertise into programmatic advertising business model,KNOWLEDGE,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Knowledge spillover; data skills from creative services to programmatic advertising,EFFECT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
C-G2-474,P04-GBSLEP,"Birmingham is youngest and most diverse city in Europe with 40% of population aged 25 or under, but Creative Industries have yet to fully grasp diversity opportunity",CONTEXTUAL,,,The Fifth Sector,,INTENDED,17/12,BENEFICIAL,REPORTED,DESCRIPTIVE,NONE,INTENDED,WITHIN_ORG,WITHIN_SECTOR,WITHIN_AREA,WITHIN_CHAIN,COMPENSATED,DESIGNED_IN,REALISED,BENEFICIAL,,,,Sufficient from source,primary,UNKNOWN,COMPLETE,CONTEMPORARY,NONE_FOUND_IN_REVIEW,MEDIUM,INTERNAL_ONLY,DESIGNER;DELIVERER,REVIEWED,INTERNAL_ONLY,Diversity context; RE:Present and ASTONish programmes; broadcaster diversity potential,CONTEXT,M-R3-018,,,SUBCONTRACTOR,,,,,,,,17/12,REVIEWED,,NOT_REVIEWED,UNKNOWN,UNKNOWN,,,1.3-candidate,G2-BATCH-D
